Points,2000mSC,3000m,3000mSC,2mile,5000m,10,000m
1052,6:34.10,9:16.31,10:18.28,9:57.93,15:58.95,33:41.11
1051,6:34.36,9:16.61,10:18.70,9:58.26,15:59.49,33:42.29
Points,2000mSC,3000m,3000mSC,2mile,5000m,10,000m
1050,6:34.61,9:16.92,10:19.12,9:58.59,16:00.04,33:43.47,
1049,6:34.87,9:17.22,10:19.55,9:58.93,16:00.58,33:44.65,
1048,6:35.13,9:17.53,10:19.97,9:59.26,16:01.12,33:45.83,
1047,6:35.38,9:17.84,10:20.40,9:59.59,16:01.67,33:47.01,
1046,6:35.64,9:18.14,10:20.82,9:59.92,16:02.21,33:48.19,
1045,6:35.89,9:18.45,10:21.25,10:00.26,16:02.75,33:49.37,
1044,6:36.15,9:18.76,10:21.67,10:00.59,16:03.30,33:50.56,
1043,6:36.41,9:19.06,10:22.10,10:00.92,16:03.84,33:51.74,
1042,6:36.66,9:19.37,10:22.52,10:01.26,16:04.39,33:52.92,
1041,6:36.92,9:19.68,10:22.95,10:01.59,16:04.93,33:54.11,
1040,6:37.18,9:19.99,10:23.38,10:01.92,16:05.48,33:55.29,
1039,6:37.44,9:20.29,10:23.80,10:02.26,16:06.02,33:56.48,
1038,6:37.69,9:20.60,10:24.23,10:02.59,16:06.57,33:57.66,
1037,6:37.95,9:20.91,10:24.66,10:02.93,16:07.12,33:58.85,
1036,6:38.21,9:21.22,10:25.08,10:03.26,16:07.66,34:00.04,
1035,6:38.47,9:21.53,10:25.51,10:03.60,16:08.21,34:01.22,
1034,6:38.72,9:21.84,10:25.94,10:03.93,16:08.76,34:02.41,
1033,6:38.98,9:22.14,10:26.37,10:04.26,16:09.30,34:03.60,
1032,6:39.24,9:22.45,10:26.79,10:04.60,16:09.85,34:04.79,
1031,6:39.50,9:22.76,10:27.22,10:04.93,16:10.40,34:05.98,
1030,6:39.76,9:23.07,10:27.65,10:05.27,16:10.95,34:07.17,
1029,6:40.01,9:23.38,10:28.08,10:05.61,16:11.49,34:08.36,
1028,6:40.27,9:23.69,10:28.51,10:05.94,16:12.04,34:09.55,
1027,6:40.53,9:24.00,10:28.94,10:06.28,16:12.59,34:10.74,
1026,6:40.79,9:24.31,10:29.36,10:06.61,16:13.14,34:11.94,
1025,6:41.05,9:24.62,10:29.79,10:06.95,16:13.69,34:13.13,
1024,6:41.31,9:24.93,10:30.22,10:07.29,16:14.24,34:14.32,
1023,6:41.57,9:25.24,10:30.65,10:07.62,16:14.79,34:15.52,
1022,6:41.83,9:25.55,10:31.08,10:07.96,16:15.34,34:16.71,
1021,6:42.09,9:25.86,10:31.51,10:08.30,16:15.89,34:17.91,
1020,6:42.35,9:26.17,10:31.94,10:08.63,16:16.44,34:19.11,
1019,6:42.61,9:26.48,10:32.37,10:08.97,16:16.99,34:20.30,
1018,6:42.87,9:26.79,10:32.80,10:09.31,16:17.54,34:21.50,
1017,6:43.13,9:27.10,10:33.24,10:09.65,16:18.09,34:22.70,
1016,6:43.39,9:27.41,10:33.67,10:09.98,16:18.65,34:23.90,
1015,6:43.65,9:27.73,10:34.10,10:10.32,16:19.20,34:25.09,
1014,6:43.91,9:28.04,10:34.53,10:10.66,16:19.75,34:26.29,
1013,6:44.17,9:28.35,10:34.96,10:11.00,16:20.30,34:27.50,
1012,6:44.43,9:28.66,10:35.39,10:11.34,16:20.85,34:28.70,
1011,6:44.69,9:28.97,10:35.83,10:11.67,16:21.41,34:29.90,
1010,6:44.95,9:29.29,10:36.26,10:12.01,16:21.96,34:31.10,
1009,6:45.21,9:29.60,10:36.69,10:12.35,16:22.51,34:32.30,
1008,6:45.47,9:29.91,10:37.12,10:12.69,16:23.07,34:33.51,
1007,6:45.73,9:30.22,10:37.56,10:13.03,16:23.62,34:34.71,
1006,6:45.99,9:30.54,10:37.99,10:13.37,16:24.18,34:35.91,
1005,6:46.25,9:30.85,10:38.42,10:13.71,16:24.73,34:37.12,
1004,6:46.52,9:31.16,10:38.86,10:14.05,16:25.29,34:38.32,
1003,6:46.78,9:31.47,10:39.29,10:14.39,16:25.84,34:39.53,
1002,6:47.04,9:31.79,10:39.73,10:14.73,16:26.40,34:40.74,
1001,6:47.30,9:32.10,10:40.16,10:15.07,16:26.95,34:41.95,
Points,2000mSC,3000m,3000mSC,2mile,5000m,10,000m
1000,6:47.56,9:32.42,10:40.59,10:15.41,16:27.51,34:43.15
999,6:47.83,9:32.73,10:41.03,10:15.75,16:28.07,34:44.36
998,6:48.09,9:33.04,10:41.46,10:16.09,16:28.62,34:45.57
997,6:48.35,9:33.36,10:41.90,10:16.43,16:29.18,34:46.78
996,6:48.61,9:33.67,10:42.33,10:16.77,16:29.74,34:47.99
995,6:48.88,9:33.99,10:42.77,10:17.11,16:30.29,34:49.20
994,6:49.14,9:34.30,10:43.21,10:17.45,16:30.85,34:50.42
993,6:49.40,9:34.62,10:43.64,10:17.80,16:31.41,34:51.63
992,6:49.67,9:34.93,10:44.08,10:18.14,16:31.97,34:52.84
991,6:49.93,9:35.25,10:44.52,10:18.48,16:32.53,34:54.05
990,6:50.19,9:35.56,10:44.95,10:18.82,16:33.09,34:55.27
989,6:50.46,9:35.88,10:45.39,10:19.16,16:33.65,34:56.48
988,6:50.72,9:36.19,10:45.83,10:19.51,16:34.20,34:57.70
987,6:50.98,9:36.51,10:46.26,10:19.85,16:34.76,34:58.91
986,6:51.25,9:36.82,10:46.70,10:20.19,16:35.32,35:00.13
985,6:51.51,9:37.14,10:47.14,10:20.53,16:35.88,35:01.35
984,6:51.78,9:37.46,10:47.58,10:20.88,16:36.45,35:02.57
983,6:52.04,9:37.77,10:48.02,10:21.22,16:37.01,35:03.78
982,6:52.31,9:38.09,10:48.45,10:21.56,16:37.57,35:05.00
981,6:52.57,9:38.41,10:48.89,10:21.91,16:38.13,35:06.22
980,6:52.84,9:38.72,10:49.33,10:22.25,16:38.69,35:07.44
979,6:53.10,9:39.04,10:49.77,10:22.60,16:39.25,35:08.67
978,6:53.37,9:39.36,10:50.21,10:22.94,16:39.81,35:09.89
977,6:53.63,9:39.67,10:50.65,10:23.28,16:40.38,35:11.11
976,6:53.90,9:39.99,10:51.09,10:23.63,16:40.94,35:12.33
975,6:54.16,9:40.31,10:51.53,10:23.97,16:41.50,35:13.56
974,6:54.43,9:40.63,10:51.97,10:24.32,16:42.07,35:14.78
973,6:54.69,9:40.95,10:52.41,10:24.66,16:42.63,35:16.00
972,6:54.96,9:41.26,10:52.85,10:25.01,16:43.19,35:17.23
971,6:55.22,9:41.58,10:53.29,10:25.35,16:43.76,35:18.46
970,6:55.49,9:41.90,10:53.73,10:25.70,16:44.32,35:19.68
969,6:55.76,9:42.22,10:54.18,10:26.05,16:44.89,35:20.91
968,6:56.02,9:42.54,10:54.62,10:26.39,16:45.45,35:22.14
967,6:56.29,9:42.86,10:55.06,10:26.74,16:46.02,35:23.37
966,6:56.56,9:43.18,10:55.50,10:27.08,16:46.59,35:24.60
965,6:56.82,9:43.50,10:55.94,10:27.43,16:47.15,35:25.83
964,6:57.09,9:43.82,10:56.39,10:27.78,16:47.72,35:27.06
963,6:57.36,9:44.14,10:56.83,10:28.12,16:48.28,35:28.29
962,6:57.63,9:44.46,10:57.27,10:28.47,16:48.85,35:29.52
961,6:57.89,9:44.78,10:57.72,10:28.82,16:49.42,35:30.75
960,6:58.16,9:45.10,10:58.16,10:29.16,16:49.99,35:31.98
959,6:58.43,9:45.42,10:58.60,10:29.51,16:50.55,35:33.22
958,6:58.70,9:45.74,10:59.05,10:29.86,16:51.12,35:34.45
957,6:58.96,9:46.06,10:59.49,10:30.21,16:51.69,35:35.69
956,6:59.23,9:46.38,10:59.94,10:30.56,16:52.26,35:36.92
955,6:59.50,9:46.70,11:00.38,10:30.90,16:52.83,35:38.16
954,6:59.77,9:47.02,11:00.83,10:31.25,16:53.40,35:39.40
953,7:00.04,9:47.34,11:01.27,10:31.60,16:53.97,35:40.63
952,7:00.31,9:47.66,11:01.72,10:31.95,16:54.54,35:41.87
951,7:00.57,9:47.98,11:02.16,10:32.30,16:55.11,35:43.11
Points,2000mSC,3000m,3000mSC,2mile,5000m,10,000m
950,7:00.84,9:48.31,11:02.61,10:32.65,16:55.68,35:44.35,
949,7:01.11,9:48.63,11:03.05,10:33.00,16:56.25,35:45.59,
948,7:01.38,9:48.95,11:03.50,10:33.35,16:56.82,35:46.83,
947,7:01.65,9:49.27,11:03.95,10:33.70,16:57.39,35:48.07,
946,7:01.92,9:49.60,11:04.39,10:34.05,16:57.96,35:49.31,
945,7:02.19,9:49.92,11:04.84,10:34.40,16:58.54,35:50.56,
944,7:02.46,9:50.24,11:05.29,10:34.75,16:59.11,35:51.80,
943,7:02.73,9:50.56,11:05.74,10:35.10,16:59.68,35:53.04,
942,7:03.00,9:50.89,11:06.18,10:35.45,17:00.25,35:54.29,
941,7:03.27,9:51.21,11:06.63,10:35.80,17:00.83,35:55.53,
940,7:03.54,9:51.53,11:07.08,10:36.15,17:01.40,35:56.78,
939,7:03.81,9:51.86,11:07.53,10:36.50,17:01.97,35:58.03,
938,7:04.08,9:52.18,11:07.98,10:36.85,17:02.55,35:59.27,
937,7:04.35,9:52.51,11:08.43,10:37.20,17:03.12,36:00.52,
936,7:04.62,9:52.83,11:08.87,10:37.56,17:03.70,36:01.77,
935,7:04.89,9:53.15,11:09.32,10:37.91,17:04.27,36:03.02,
934,7:05.17,9:53.48,11:09.77,10:38.26,17:04.85,36:04.27,
933,7:05.44,9:53.80,11:10.22,10:38.61,17:05.42,36:05.52,
932,7:05.71,9:54.13,11:10.67,10:38.97,17:06.00,36:06.77,
931,7:05.98,9:54.45,11:11.12,10:39.32,17:06.58,36:08.02,
930,7:06.25,9:54.78,11:11.58,10:39.67,17:07.15,36:09.28,
929,7:06.52,9:55.10,11:12.03,10:40.02,17:07.73,36:10.53,
928,7:06.80,9:55.43,11:12.48,10:40.38,17:08.31,36:11.79,
927,7:07.07,9:55.76,11:12.93,10:40.73,17:08.88,36:13.04,
926,7:07.34,9:56.08,11:13.38,10:41.09,17:09.46,36:14.30,
925,7:07.61,9:56.41,11:13.83,10:41.44,17:10.04,36:15.55,
924,7:07.89,9:56.73,11:14.28,10:41.79,17:10.62,36:16.81,
923,7:08.16,9:57.06,11:14.74,10:42.15,17:11.20,36:18.07,
922,7:08.43,9:57.39,11:15.19,10:42.50,17:11.78,36:19.32,
921,7:08.71,9:57.71,11:15.64,10:42.86,17:12.36,36:20.58,
920,7:08.98,9:58.04,11:16.09,10:43.21,17:12.94,36:21.84,
919,7:09.25,9:58.37,11:16.55,10:43.57,17:13.52,36:23.10,
918,7:09.53,9:58.70,11:17.00,10:43.92,17:14.10,36:24.36,
917,7:09.80,9:59.02,11:17.46,10:44.28,17:14.68,36:25.63,
916,7:10.07,9:59.35,11:17.91,10:44.63,17:15.26,36:26.89,
915,7:10.35,9:59.68,11:18.36,10:44.99,17:15.84,36:28.15,
914,7:10.62,10:00.01,11:18.82,10:45.34,17:16.42,36:29.41,
913,7:10.90,10:00.34,11:19.27,10:45.70,17:17.00,36:30.68,
912,7:11.17,10:00.66,11:19.73,10:46.06,17:17.59,36:31.94,
911,7:11.45,10:00.99,11:20.18,10:46.41,17:18.17,36:33.21,
910,7:11.72,10:01.32,11:20.64,10:46.77,17:18.75,36:34.48,
909,7:12.00,10:01.65,11:21.10,10:47.13,17:19.33,36:35.74,
908,7:12.27,10:01.98,11:21.55,10:47.48,17:19.92,36:37.01,
907,7:12.55,10:02.31,11:22.01,10:47.84,17:20.50,36:38.28,
906,7:12.82,10:02.64,11:22.46,10:48.20,17:21.09,36:39.55,
905,7:13.10,10:02.97,11:22.92,10:48.56,17:21.67,36:40.82,
904,7:13.37,10:03.30,11:23.38,10:48.92,17:22.26,36:42.09,
903,7:13.65,10:03.63,11:23.84,10:49.27,17:22.84,36:43.36,
902,7:13.92,10:03.96,11:24.29,10:49.63,17:23.43,36:44.63,
901,7:14.20,10:04.29,11:24.75,10:49.99,17:24.01,36:45.90,
Points,2000mSC,3000m,3000mSC,2mile,5000m,10,000m
900,7:14.48,10:04.62,11:25.21,10:50.35,17:24.60,36:47.18
899,7:14.75,10:04.95,11:25.67,10:50.71,17:25.19,36:48.45
898,7:15.03,10:05.28,11:26.13,10:51.07,17:25.77,36:49.73
897,7:15.31,10:05.61,11:26.58,10:51.43,17:26.36,36:51.00
896,7:15.58,10:05.95,11:27.04,10:51.79,17:26.95,36:52.28
895,7:15.86,10:06.28,11:27.50,10:52.15,17:27.53,36:53.56
894,7:16.14,10:06.61,11:27.96,10:52.51,17:28.12,36:54.83
893,7:16.41,10:06.94,11:28.42,10:52.87,17:28.71,36:56.11
892,7:16.69,10:07.27,11:28.88,10:53.23,17:29.30,36:57.39
891,7:16.97,10:07.61,11:29.34,10:53.59,17:29.89,36:58.67
890,7:17.25,10:07.94,11:29.80,10:53.95,17:30.48,36:59.95
889,7:17.53,10:08.27,11:30.26,10:54.31,17:31.07,37:01.23
888,7:17.80,10:08.60,11:30.73,10:54.67,17:31.66,37:02.51
887,7:18.08,10:08.94,11:31.19,10:55.03,17:32.25,37:03.80
886,7:18.36,10:09.27,11:31.65,10:55.39,17:32.84,37:05.08
885,7:18.64,10:09.60,11:32.11,10:55.75,17:33.43,37:06.37
884,7:18.92,10:09.94,11:32.57,10:56.12,17:34.02,37:07.65
883,7:19.20,10:10.27,11:33.04,10:56.48,17:34.61,37:08.94
882,7:19.48,10:10.60,11:33.50,10:56.84,17:35.21,37:10.22
881,7:19.76,10:10.94,11:33.96,10:57.20,17:35.80,37:11.51
880,7:20.04,10:11.27,11:34.42,10:57.57,17:36.39,37:12.80
879,7:20.32,10:11.61,11:34.89,10:57.93,17:36.98,37:14.09
878,7:20.59,10:11.94,11:35.35,10:58.29,17:37.58,37:15.37
877,7:20.87,10:12.28,11:35.82,10:58.66,17:38.17,37:16.66
876,7:21.15,10:12.61,11:36.28,10:59.02,17:38.77,37:17.96
875,7:21.44,10:12.95,11:36.74,10:59.38,17:39.36,37:19.25
874,7:21.72,10:13.28,11:37.21,10:59.75,17:39.96,37:20.54
873,7:22.00,10:13.62,11:37.67,11:00.11,17:40.55,37:21.83
872,7:22.28,10:13.96,11:38.14,11:00.48,17:41.15,37:23.13
871,7:22.56,10:14.29,11:38.61,11:00.84,17:41.74,37:24.42
870,7:22.84,10:14.63,11:39.07,11:01.21,17:42.34,37:25.72
869,7:23.12,10:14.96,11:39.54,11:01.57,17:42.93,37:27.01
868,7:23.40,10:15.30,11:40.00,11:01.94,17:43.53,37:28.31
867,7:23.68,10:15.64,11:40.47,11:02.30,17:44.13,37:29.61
866,7:23.96,10:15.98,11:40.94,11:02.67,17:44.73,37:30.90
865,7:24.25,10:16.31,11:41.41,11:03.03,17:45.32,37:32.20
864,7:24.53,10:16.65,11:41.87,11:03.40,17:45.92,37:33.50
863,7:24.81,10:16.99,11:42.34,11:03.77,17:46.52,37:34.80
862,7:25.09,10:17.33,11:42.81,11:04.13,17:47.12,37:36.10
861,7:25.38,10:17.66,11:43.28,11:04.50,17:47.72,37:37.41
860,7:25.66,10:18.00,11:43.75,11:04.87,17:48.32,37:38.71
859,7:25.94,10:18.34,11:44.21,11:05.23,17:48.92,37:40.01
858,7:26.22,10:18.68,11:44.68,11:05.60,17:49.52,37:41.32
857,7:26.51,10:19.02,11:45.15,11:05.97,17:50.12,37:42.62
856,7:26.79,10:19.36,11:45.62,11:06.34,17:50.72,37:43.93
855,7:27.07,10:19.70,11:46.09,11:06.70,17:51.32,37:45.23
854,7:27.36,10:20.04,11:46.56,11:07.07,17:51.92,37:46.54
853,7:27.64,10:20.38,11:47.03,11:07.44,17:52.53,37:47.85
852,7:27.93,10:20.72,11:47.50,11:07.81,17:53.13,37:49.16
851,7:28.21,10:21.06,11:47.98,11:08.18,17:53.73,37:50.47
Points,2000mSC,3000m,3000mSC,2mile,5000m,10,000m
850,7:28.49,10:21.40,11:48.45,11:08.55,17:54.33,37:51.78,
849,7:28.78,10:21.74,11:48.92,11:08.92,17:54.94,37:53.09,
848,7:29.06,10:22.08,11:49.39,11:09.29,17:55.54,37:54.40,
847,7:29.35,10:22.42,11:49.86,11:09.66,17:56.15,37:55.71,
846,7:29.63,10:22.76,11:50.34,11:10.03,17:56.75,37:57.03,
845,7:29.92,10:23.10,11:50.81,11:10.40,17:57.36,37:58.34,
844,7:30.20,10:23.44,11:51.28,11:10.77,17:57.96,37:59.66,
843,7:30.49,10:23.78,11:51.75,11:11.14,17:58.57,38:00.97,
842,7:30.77,10:24.12,11:52.23,11:11.51,17:59.17,38:02.29,
841,7:31.06,10:24.47,11:52.70,11:11.88,17:59.78,38:03.61,
840,7:31.35,10:24.81,11:53.18,11:12.25,18:00.39,38:04.92,
839,7:31.63,10:25.15,11:53.65,11:12.62,18:00.99,38:06.24,
838,7:31.92,10:25.49,11:54.13,11:13.00,18:01.60,38:07.56,
837,7:32.21,10:25.84,11:54.60,11:13.37,18:02.21,38:08.88,
836,7:32.49,10:26.18,11:55.08,11:13.74,18:02.82,38:10.20,
835,7:32.78,10:26.52,11:55.55,11:14.11,18:03.42,38:11.53,
834,7:33.07,10:26.87,11:56.03,11:14.48,18:04.03,38:12.85,
833,7:33.35,10:27.21,11:56.50,11:14.86,18:04.64,38:14.17,
832,7:33.64,10:27.55,11:56.98,11:15.23,18:05.25,38:15.50,
831,7:33.93,10:27.90,11:57.46,11:15.60,18:05.86,38:16.82,
830,7:34.22,10:28.24,11:57.93,11:15.98,18:06.47,38:18.15,
829,7:34.50,10:28.59,11:58.41,11:16.35,18:07.08,38:19.47,
828,7:34.79,10:28.93,11:58.89,11:16.73,18:07.69,38:20.80,
827,7:35.08,10:29.28,11:59.37,11:17.10,18:08.31,38:22.13,
826,7:35.37,10:29.62,11:59.84,11:17.47,18:08.92,38:23.46,
825,7:35.66,10:29.97,12:00.32,11:17.85,18:09.53,38:24.79,
824,7:35.95,10:30.31,12:00.80,11:18.22,18:10.14,38:26.12,
823,7:36.23,10:30.66,12:01.28,11:18.60,18:10.76,38:27.45,
822,7:36.52,10:31.01,12:01.76,11:18.97,18:11.37,38:28.78,
821,7:36.81,10:31.35,12:02.24,11:19.35,18:11.98,38:30.12,
820,7:37.10,10:31.70,12:02.72,11:19.73,18:12.60,38:31.45,
819,7:37.39,10:32.04,12:03.20,11:20.10,18:13.21,38:32.79,
818,7:37.68,10:32.39,12:03.68,11:20.48,18:13.83,38:34.12,
817,7:37.97,10:32.74,12:04.16,11:20.85,18:14.44,38:35.46,
816,7:38.26,10:33.09,12:04.64,11:21.23,18:15.06,38:36.80,
815,7:38.55,10:33.43,12:05.12,11:21.61,18:15.67,38:38.13,
814,7:38.84,10:33.78,12:05.60,11:21.99,18:16.29,38:39.47,
813,7:39.13,10:34.13,12:06.09,11:22.36,18:16.91,38:40.81,
812,7:39.43,10:34.48,12:06.57,11:22.74,18:17.52,38:42.15,
811,7:39.72,10:34.83,12:07.05,11:23.12,18:18.14,38:43.50,
810,7:40.01,10:35.17,12:07.53,11:23.50,18:18.76,38:44.84,
809,7:40.30,10:35.52,12:08.02,11:23.88,18:19.38,38:46.18,
808,7:40.59,10:35.87,12:08.50,11:24.25,18:19.99,38:47.52,
807,7:40.88,10:36.22,12:08.98,11:24.63,18:20.61,38:48.87,
806,7:41.17,10:36.57,12:09.47,11:25.01,18:21.23,38:50.22,
805,7:41.47,10:36.92,12:09.95,11:25.39,18:21.85,38:51.56,
804,7:41.76,10:37.27,12:10.44,11:25.77,18:22.47,38:52.91,
803,7:42.05,10:37.62,12:10.92,11:26.15,18:23.09,38:54.26,
802,7:42.34,10:37.97,12:11.41,11:26.53,18:23.71,38:55.61,
801,7:42.64,10:38.32,12:11.89,11:26.91,18:24.34,38:56.96,
Points,2000mSC,3000m,3000mSC,2mile,5000m,10,000m
800,7:42.93,10:38.67,12:12.38,11:27.29,18:24.96,38:58.31
799,7:43.22,10:39.02,12:12.87,11:27.67,18:25.58,38:59.66
798,7:43.52,10:39.37,12:13.35,11:28.05,18:26.20,39:01.01
797,7:43.81,10:39.72,12:13.84,11:28.43,18:26.83,39:02.36
796,7:44.10,10:40.08,12:14.33,11:28.82,18:27.45,39:03.72
795,7:44.40,10:40.43,12:14.81,11:29.20,18:28.07,39:05.07
794,7:44.69,10:40.78,12:15.30,11:29.58,18:28.70,39:06.43
793,7:44.99,10:41.13,12:15.79,11:29.96,18:29.32,39:07.78
792,7:45.28,10:41.48,12:16.28,11:30.34,18:29.95,39:09.14
791,7:45.58,10:41.84,12:16.77,11:30.73,18:30.57,39:10.50
790,7:45.87,10:42.19,12:17.25,11:31.11,18:31.20,39:11.86
789,7:46.17,10:42.54,12:17.74,11:31.49,18:31.82,39:13.22
788,7:46.46,10:42.90,12:18.23,11:31.88,18:32.45,39:14.58
787,7:46.76,10:43.25,12:18.72,11:32.26,18:33.08,39:15.94
786,7:47.05,10:43.60,12:19.21,11:32.64,18:33.70,39:17.30
785,7:47.35,10:43.96,12:19.70,11:33.03,18:34.33,39:18.67
784,7:47.64,10:44.31,12:20.19,11:33.41,18:34.96,39:20.03
783,7:47.94,10:44.67,12:20.69,11:33.80,18:35.59,39:21.40
782,7:48.24,10:45.02,12:21.18,11:34.18,18:36.22,39:22.76
781,7:48.53,10:45.38,12:21.67,11:34.57,18:36.84,39:24.13
780,7:48.83,10:45.73,12:22.16,11:34.95,18:37.47,39:25.50
779,7:49.13,10:46.09,12:22.65,11:35.34,18:38.10,39:26.87
778,7:49.42,10:46.44,12:23.15,11:35.72,18:38.73,39:28.24
777,7:49.72,10:46.80,12:23.64,11:36.11,18:39.37,39:29.61
776,7:50.02,10:47.15,12:24.13,11:36.50,18:40.00,39:30.98
775,7:50.32,10:47.51,12:24.63,11:36.88,18:40.63,39:32.35
774,7:50.62,10:47.87,12:25.12,11:37.27,18:41.26,39:33.72
773,7:50.91,10:48.22,12:25.61,11:37.66,18:41.89,39:35.10
772,7:51.21,10:48.58,12:26.11,11:38.04,18:42.53,39:36.47
771,7:51.51,10:48.94,12:26.60,11:38.43,18:43.16,39:37.85
770,7:51.81,10:49.30,12:27.10,11:38.82,18:43.79,39:39.23
769,7:52.11,10:49.65,12:27.59,11:39.21,18:44.43,39:40.60
768,7:52.41,10:50.01,12:28.09,11:39.60,18:45.06,39:41.98
767,7:52.71,10:50.37,12:28.59,11:39.98,18:45.70,39:43.36
766,7:53.01,10:50.73,12:29.08,11:40.37,18:46.33,39:44.74
765,7:53.31,10:51.09,12:29.58,11:40.76,18:46.97,39:46.12
764,7:53.61,10:51.45,12:30.08,11:41.15,18:47.60,39:47.50
763,7:53.91,10:51.81,12:30.57,11:41.54,18:48.24,39:48.89
762,7:54.21,10:52.16,12:31.07,11:41.93,18:48.88,39:50.27
761,7:54.51,10:52.52,12:31.57,11:42.32,18:49.51,39:51.66
760,7:54.81,10:52.88,12:32.07,11:42.71,18:50.15,39:53.04
759,7:55.11,10:53.24,12:32.57,11:43.10,18:50.79,39:54.43
758,7:55.41,10:53.60,12:33.07,11:43.49,18:51.43,39:55.82
757,7:55.71,10:53.96,12:33.57,11:43.88,18:52.07,39:57.20
756,7:56.01,10:54.33,12:34.07,11:44.28,18:52.71,39:58.59
755,7:56.31,10:54.69,12:34.57,11:44.67,18:53.35,39:59.98
754,7:56.62,10:55.05,12:35.07,11:45.06,18:53.99,40:01.38
753,7:56.92,10:55.41,12:35.57,11:45.45,18:54.63,40:02.77
752,7:57.22,10:55.77,12:36.07,11:45.84,18:55.27,40:04.16
751,7:57.52,10:56.13,12:36.57,11:46.24,18:55.91,40:05.55
Points,2000mSC,3000m,3000mSC,2mile,5000m,10,000m
750,7:57.82,10:56.50,12:37.07,11:46.63,18:56.55,40:06.95,
749,7:58.13,10:56.86,12:37.57,11:47.02,18:57.20,40:08.34,
748,7:58.43,10:57.22,12:38.08,11:47.42,18:57.84,40:09.74,
747,7:58.73,10:57.58,12:38.58,11:47.81,18:58.48,40:11.14,
746,7:59.04,10:57.95,12:39.08,11:48.20,18:59.13,40:12.54,
745,7:59.34,10:58.31,12:39.59,11:48.60,18:59.77,40:13.94,
744,7:59.65,10:58.67,12:40.09,11:48.99,19:00.42,40:15.34,
743,7:59.95,10:59.04,12:40.59,11:49.39,19:01.06,40:16.74,
742,8:00.25,10:59.40,12:41.10,11:49.78,19:01.71,40:18.14,
741,8:00.56,10:59.77,12:41.60,11:50.18,19:02.35,40:19.55,
740,8:00.86,11:00.13,12:42.11,11:50.57,19:03.00,40:20.95,
739,8:01.17,11:00.50,12:42.61,11:50.97,19:03.65,40:22.35,
738,8:01.47,11:00.86,12:43.12,11:51.37,19:04.29,40:23.76,
737,8:01.78,11:01.23,12:43.63,11:51.76,19:04.94,40:25.17,
736,8:02.08,11:01.59,12:44.13,11:52.16,19:05.59,40:26.58,
735,8:02.39,11:01.96,12:44.64,11:52.56,19:06.24,40:27.99,
734,8:02.70,11:02.32,12:45.15,11:52.95,19:06.89,40:29.40,
733,8:03.00,11:02.69,12:45.65,11:53.35,19:07.54,40:30.81,
732,8:03.31,11:03.06,12:46.16,11:53.75,19:08.19,40:32.22,
731,8:03.61,11:03.42,12:46.67,11:54.15,19:08.84,40:33.63,
730,8:03.92,11:03.79,12:47.18,11:54.55,19:09.49,40:35.04,
729,8:04.23,11:04.16,12:47.69,11:54.94,19:10.14,40:36.46,
728,8:04.54,11:04.53,12:48.20,11:55.34,19:10.79,40:37.88,
727,8:04.84,11:04.89,12:48.71,11:55.74,19:11.44,40:39.29,
726,8:05.15,11:05.26,12:49.22,11:56.14,19:12.09,40:40.71,
725,8:05.46,11:05.63,12:49.73,11:56.54,19:12.75,40:42.13,
724,8:05.77,11:06.00,12:50.24,11:56.94,19:13.40,40:43.55,
723,8:06.07,11:06.37,12:50.75,11:57.34,19:14.06,40:44.97,
722,8:06.38,11:06.74,12:51.26,11:57.74,19:14.71,40:46.39,
721,8:06.69,11:07.11,12:51.77,11:58.14,19:15.36,40:47.81,
720,8:07.00,11:07.48,12:52.28,11:58.54,19:16.02,40:49.24,
719,8:07.31,11:07.85,12:52.80,11:58.94,19:16.68,40:50.66,
718,8:07.62,11:08.22,12:53.31,11:59.35,19:17.33,40:52.09,
717,8:07.93,11:08.59,12:53.82,11:59.75,19:17.99,40:53.51,
716,8:08.24,11:08.96,12:54.34,12:00.15,19:18.65,40:54.94,
715,8:08.55,11:09.33,12:54.85,12:00.55,19:19.30,40:56.37,
714,8:08.86,11:09.70,12:55.36,12:00.96,19:19.96,40:57.80,
713,8:09.17,11:10.07,12:55.88,12:01.36,19:20.62,40:59.23,
712,8:09.48,11:10.44,12:56.39,12:01.76,19:21.28,41:00.66,
711,8:09.79,11:10.81,12:56.91,12:02.17,19:21.94,41:02.09,
710,8:10.10,11:11.19,12:57.42,12:02.57,19:22.60,41:03.53,
709,8:10.41,11:11.56,12:57.94,12:02.97,19:23.26,41:04.96,
708,8:10.72,11:11.93,12:58.46,12:03.38,19:23.92,41:06.40,
707,8:11.04,11:12.31,12:58.97,12:03.78,19:24.58,41:07.84,
706,8:11.35,11:12.68,12:59.49,12:04.19,19:25.24,41:09.27,
705,8:11.66,11:13.05,13:00.01,12:04.59,19:25.90,41:10.71,
704,8:11.97,11:13.43,13:00.53,12:05.00,19:26.57,41:12.15,
703,8:12.29,11:13.80,13:01.04,12:05.40,19:27.23,41:13.59,
702,8:12.60,11:14.17,13:01.56,12:05.81,19:27.89,41:15.03,
701,8:12.91,11:14.55,13:02.08,12:06.22,19:28.56,41:16.48,
Points,2000mSC,3000m,3000mSC,2mile,5000m,10,000m
700,8:13.22,11:14.92,13:02.60,12:06.62,19:29.22,41:17.92
699,8:13.54,11:15.30,13:03.12,12:07.03,19:29.89,41:19.37
